speed,direction,direction_disp,x,y
28.105,33.406,114.95,242.98,104.48
30.706,34.074,120.7,242.27,102.95
32.15,34.457,116.85,241.33,101.36
31.294,34.886,114.34,240.46,99.642
28.824,36.051,117.66,239.68,97.931
25.136,37.194,121.22,238.88,96.399
24.595,38.576,110.24,238.1,95.11
22.222,39.785,122.21,237.59,93.725
25.17,41.725,136.34,236.88,92.597
27.677,44.255,135.9,235.79,91.554
33.064,46.57,139.15,234.59,90.399
35.7,48.919,144.21,233.09,89.101
38.283,51.213,149.27,231.35,87.848
37.883,53.782,155.07,229.38,86.674
37.549,56.483,162.46,227.32,85.716
37,59.579,169.83,225.17,85.037
34.889,63.027,179.07,222.99,84.645
34.08,66.868,194.46,220.89,84.611
33.7,71.185,202.59,218.91,85.122
35.883,76.221,214.48,217.05,85.899
34.31,82.185,224.89,215.27,87.117
36.681,87.916,237.2,213.81,88.57
42.219,93.049,240.95,212.62,90.42
47.323,98.941,243.74,211.39,92.635
50.466,105.48,246.74,210.13,95.181
49.449,111.95,245.51,208.94,97.963
51.909,117.11,246.21,207.71,100.66
52.781,121.13,245.38,206.45,103.51
52.9,124.59,244.76,205.13,106.39
52.788,127.24,241.83,203.78,109.26
50.633,129.44,242.72,202.28,112.05
47.881,131.01,243.15,200.89,114.75
43.381,131.84,241.95,199.59,117.32
39.983,131.82,239.18,198.37,119.62
33.533,131.15,236.68,197.14,121.68
26.979,129.91,232.33,196.04,123.36
22.353,128.35,225.24,195.05,124.64
18.659,126.3,210.57,194.1,125.59
18.136,123.72,205.32,193.14,126.16
14.139,120.67,190.7,192.15,126.62
12.404,117.53,175.1,191.32,126.78
12.009,114.68,160.33,190.58,126.72
11.443,112.16,150.83,189.9,126.48
11.299,109.69,146.91,189.3,126.14
13.126,107.46,132.93,188.73,125.77
11.395,105.49,126.04,188.2,125.19
10.164,104.11,118.31,187.8,124.64
9.5343,103.14,115.6,187.51,124.11
7.7332,102.36,104.11,187.26,123.59
3.4609,102.06,67.647,187.15,123.14
2.47,102,25.191,187.22,122.95
4.1479,102.47,353.31,187.36,122.88
8.2774,103.19,332.18,187.61,122.91
11.29,104.29,327.82,188.05,123.14
12.718,105.84,319.29,188.62,123.51
13.566,108.02,312.46,189.2,124
18.349,110.61,317.39,189.75,124.6
20.17,112.6,316.29,190.56,125.35
18.867,114.89,308.68,191.43,126.19
19.042,118.34,293.45,192.14,127.07
24.469,122.85,286,192.59,128.12
27.134,127.4,285.45,193,129.53
29.083,132.18,284.39,193.43,131.1
34.634,137.01,282.04,193.87,132.79
38.785,141.7,280.21,194.3,134.82
40.481,146.51,276.89,194.71,137.11
43.527,151.09,277.11,195,139.52
43.47,155.11,278.47,195.33,142.11
44.716,158.91,272.87,195.71,144.69
43.54,162.23,265.23,195.84,147.37
48.335,165.88,259.7,195.63,149.98
52.226,169.61,258.37,195.11,152.83
55.652,173.7,256.6,194.48,155.9
59.897,177.84,257.7,193.7,159.15
63.571,181.5,259.75,192.94,162.66
67.781,184.85,262.23,192.26,166.41
67.2,187.42,259.43,191.71,170.44
68.874,189.25,260.58,190.97,174.4
66.895,190.55,264.66,190.29,178.48
65.327,191.42,269.88,189.92,182.48
62.936,192.36,273.11,189.91,186.4
63.372,192.97,273.47,190.11,190.17
64.776,193.82,274.38,190.34,193.96
62.118,194.2,274.08,190.64,197.84
63.722,195.01,272.62,190.91,201.56
63.264,195.65,271.28,191.08,205.38
62.044,196.97,267.73,191.17,209.17
63.097,197.32,263.37,191.02,212.89
64.878,197.11,262.48,190.58,216.65
64.681,196.98,262.77,190.07,220.51
63.246,196.7,266.98,189.58,224.36
59.352,196.77,267.59,189.38,228.15
58.655,197.05,270.48,189.23,231.71
53.089,196.13,272.11,189.26,235.23
51.853,195.09,271.4,189.38,238.41
46.903,193.48,268.2,189.46,241.52
48.423,191.53,265.01,189.37,244.33
49.63,189.4,260.43,189.12,247.23
51.358,187.08,256.06,188.62,250.16
51.778,184.66,249.78,187.88,253.15
52.806,182.62,243.67,186.81,256.07
51.276,181.03,239.73,185.4,258.91
47.546,179.15,235.96,183.85,261.57
41.819,178.24,231.94,182.25,263.93
35.409,177.06,228.17,180.71,265.91
31.992,175.68,225.51,179.29,267.49
30.687,174.25,226.66,177.94,268.86
27.417,173.45,230.44,176.68,270.2
20.721,172.76,240.81,175.63,271.47
18.414,172.05,246.15,175.03,272.55
18.25,171.59,236,174.58,273.56
18.657,170.71,224.93,173.97,274.47
18.543,169.24,223.17,173.18,275.26
19.892,167.4,212.7,172.36,276.02
21.811,165,203.82,171.36,276.67
21.525,162.23,201.24,170.16,277.19
21.253,159.43,188.77,168.96,277.66
19.474,156.98,181.14,167.7,277.86
17.663,154.76,169.45,166.53,277.88
16.331,153.01,173.46,165.49,277.69
14.091,151.89,162.24,164.51,277.57
11.149,151.26,161.43,163.71,277.32
10.792,151.37,172.54,163.08,277.1
10.609,151.77,191.58,162.43,277.02
11.095,152.48,201.11,161.81,277.15
8.771,153.83,213.93,161.19,277.39
6.6874,154.99,206.12,160.75,277.68
5.9925,156.29,216.44,160.39,277.86
3.6051,158.28,222.09,160.1,278.07
6.2832,159.9,256.23,159.94,278.22
7.0363,162.8,305.79,159.85,278.58
13.941,165.67,324.04,160.1,278.92
14.568,168.69,345.25,160.78,279.42
19.438,172.26,345.57,161.62,279.64
23.969,177.07,355.97,162.75,279.93
28.012,183.4,356.01,164.19,280.03
32.145,190.83,357.39,165.86,280.15
32.952,198.32,1.1892,167.79,280.23
33.905,205.63,355.04,169.77,280.19
35.611,212.42,357.5,171.79,280.37
34.73,218.79,355.26,173.93,280.46
34.709,224.66,355.7,176,280.63
35.645,229.63,356.45,178.08,280.79
36.19,233.9,353.09,180.21,280.92
38.112,237.84,351.85,182.37,281.18
39.16,241.53,359.91,184.63,281.51
42.461,244.15,3.281,186.98,281.51
42.353,246.17,3.6591,189.53,281.37
39.171,247.94,0.068735,192.06,281.2
40.024,248.88,0.98903,194.41,281.2
37.75,249.68,354.49,196.81,281.16
34.133,250.59,348.66,199.07,281.38
32.523,251.25,346.82,201.08,281.78
29.933,251.49,345.92,202.98,282.23
28.484,251.35,339.91,204.72,282.66
25.469,250.78,340.4,206.32,283.25
24.817,250.52,332.11,207.76,283.76
25.114,250.34,331.92,209.08,284.46
23.647,250.89,334.39,210.41,285.17
22.069,251.76,337.01,211.69,285.78
21.968,253.38,338.26,212.91,286.3
21.016,258.08,338.64,214.13,286.79
21.066,268.89,335.85,215.31,287.25
20.285,307.87,333.31,216.46,287.76
20.097,14.855,322.02,217.55,288.31
21.073,37.357,322.38,218.5,289.05
21.179,44.163,310.69,219.5,289.82
21.755,44.863,306.59,220.33,290.79
21.546,46.273,300.96,221.11,291.83
19.599,46.977,302.63,221.77,292.94
18.453,47.97,302.36,222.41,293.93
16.28,50.001,311.92,223,294.87
18.595,53.12,300.49,223.65,295.6
19.274,55.828,300.53,224.22,296.56
22.694,57.362,286.51,224.8,297.55
26.898,58.06,276.91,225.19,298.86
26.585,58.419,277.87,225.38,300.46
26.356,58.47,279.87,225.6,302.04
27.968,58.437,277.53,225.87,303.6
29.638,58.412,275.79,226.09,305.26
31.333,58.479,274.23,226.27,307.03
32.235,58.694,275.6,226.41,308.91
31.021,59.036,277.37,226.6,310.83
29.577,59.89,277.73,226.84,312.68
25.479,63.327,281.29,227.08,314.44
28.172,74.767,272.38,227.38,315.93
28.636,194.93,272.16,227.45,317.62
25.293,220.35,271.66,227.51,319.34
23.808,225.16,272.12,227.56,320.86
22.324,226.25,272.65,227.61,322.29
18.128,226.14,278.35,227.67,323.62
18.807,225.23,270.39,227.83,324.7
13.929,225.36,269.6,227.84,325.83
13.881,225.92,265.23,227.83,326.66
7.9784,227.12,268.71,227.76,327.49
5.4885,227.94,298.19,227.75,327.97
4.7078,228.49,279.51,227.91,328.26
5.7383,229.08,253.43,227.95,328.54
2.3176,229.36,236.84,227.86,328.87
2.6848,229.03,226.01,227.78,328.99
3.679,227.77,199.4,227.67,329.1
6.7502,225.75,169.09,227.46,329.18
4.5395,223.67,163.03,227.06,329.1
10.157,221.96,161.3,226.8,329.02
16.712,219.51,169.58,226.22,328.82
24.015,216.52,175.85,225.24,328.64
30.48,212.84,171.95,223.8,328.54
35.962,208.52,173.74,221.99,328.28
42.717,204.13,168.1,219.84,328.05
41.487,199.49,167.34,217.34,327.52
47.535,196.62,165.02,214.91,326.97
51.594,193.69,159.79,212.15,326.24
53.262,189.4,161.7,209.25,325.17
48.715,185.48,163.14,206.21,324.16
47.672,182.16,162.92,203.42,323.32
45.881,177.49,164.29,200.68,322.48
43.606,173.62,163.45,198.03,321.73
39.652,169.87,165.18,195.52,320.99
37.874,166.63,166.32,193.22,320.38
35.559,163.41,167.01,191.02,319.84
33.859,160.56,161.95,188.94,319.36
33.433,157.69,160.6,187.01,318.73
37.213,154.48,159.57,185.11,318.06
34.648,152.4,156.72,183.02,317.28
33.046,150.24,145.27,181.11,316.46
29.333,147.24,137.34,179.48,315.33
28.441,144.24,127.4,178.19,314.14
27.158,141.37,120.03,177.15,312.79
24.166,139.07,113.29,176.34,311.37
23.296,137.01,121.55,175.76,310.04
15.09,135.02,129.08,175.03,308.85
10.949,133.28,133.19,174.46,308.15
13.221,131.69,127.82,174.01,307.67
23.669,128.72,124.4,173.52,307.04
26.018,125.02,124.95,172.72,305.87
32.657,121.9,127.56,171.83,304.59
37.09,118.53,130.37,170.63,303.04
41.497,114.71,139.48,169.19,301.34
43.551,111.27,150.09,167.3,299.73
49.059,108.07,152.12,165.03,298.42
52.251,104.75,151.93,162.43,297.05
54.673,100.7,148.83,159.67,295.57
57.787,96.002,148.11,156.86,293.87
56.243,91.85,145.41,153.92,292.04
55.641,87.311,145.91,151.14,290.13
55.896,83.169,141.23,148.37,288.25
53.046,79.103,142.01,145.76,286.15
53.199,75.196,138.23,143.25,284.2
52.887,71.565,133.41,140.87,282.07
55.491,68.035,127.33,138.69,279.76
58.66,65.147,121.85,136.67,277.12
59.055,62.969,117.89,134.81,274.13
56.645,61.296,116.18,133.15,271
54.408,59.556,115.79,131.65,267.95
53.98,57.29,118.95,130.23,265.01
54.236,55.026,120.18,128.67,262.17
54.588,52.342,118.62,127.03,259.36
60.34,49.939,111.98,125.46,256.48
67.019,47.898,105.85,124.11,253.13
70.976,46.257,101.29,123.01,249.26
71.125,44.751,100.62,122.17,245.08
71.156,43.164,100.19,121.39,240.89
70.18,41.382,98.681,120.63,236.69
73.705,39.436,98.074,120,232.52
74.249,38.065,97.64,119.38,228.14
74.134,37.183,98.475,118.78,223.73
75.862,35.962,98.9,118.13,219.33
76.471,35.003,99.645,117.42,214.83
75.357,34.672,101.45,116.66,210.31
74.505,34.913,102.19,115.76,205.88
75.445,35.01,102.25,114.81,201.51
73.681,35.357,105.61,113.85,197.08
71.697,35.608,107.04,112.66,192.83
67.375,35.437,108.61,111.4,188.71
63.713,34.578,109.45,110.11,184.88
58.703,33.724,110.62,108.84,181.28
53.62,33.553,107.93,107.6,177.98
48.68,33.767,104.69,106.61,174.92
43.648,34.372,102.09,105.87,172.1
38.813,35.377,99.753,105.32,169.53
33.759,36.511,97.196,104.93,167.24
28.797,37.681,93.748,104.67,165.23
26.006,38.884,92.849,104.56,163.51
18.383,41.15,93.832,104.48,161.95
14.526,43.398,90.354,104.41,160.85
8.3461,45.743,91.834,104.4,159.98
3.9293,48.52,108.98,104.39,159.47
3.7098,51.862,236.91,104.31,159.25
8.1621,55.007,247.5,104.19,159.44
13.608,58.143,251.34,104,159.89
18.407,62.029,247.25,103.74,160.66
23.141,66.175,252.43,103.31,161.68
24.733,70.485,251.57,102.89,163.01
29.284,75.074,252.54,102.42,164.41
27.011,80.255,256.12,101.9,166.09
27.088,84.426,258.78,101.51,167.66
29.979,87.34,252.22,101.19,169.26
36.279,90.954,246.92,100.64,170.97
38.205,95.194,242.12,99.788,172.97
43.579,100.09,240.29,98.716,175
42.859,105.65,238.03,97.421,177.27
45.519,110.21,237.06,96.059,179.45
44.906,114.08,236.62,94.574,181.74
44.15,117.05,233.96,93.092,183.99
42.845,119.15,230.52,91.533,186.14
42.817,120.43,229.11,89.898,188.12
39.604,121.1,220.46,88.217,190.06
37.804,121.18,215.13,86.409,191.6
36.225,120.4,207.31,84.554,192.91
35.262,118.93,198.41,82.622,193.91
35.24,116.82,188.44,80.615,194.57
35.615,114.19,176.82,78.523,194.88
36.485,111.32,179.45,76.39,194.77
36.767,109.39,161.46,74.201,194.75
37.505,106.98,152.25,72.109,194.04
37.887,104.3,146.32,70.118,193
42.166,101.75,142.51,68.226,191.74
42.965,99.673,138.42,66.219,190.2
45.115,97.555,137.87,64.29,188.48
46.413,95.651,136.75,62.283,186.67
46.241,93.668,135.72,60.254,184.76
44.223,91.907,135.56,58.268,182.82
44.03,90.38,137.9,56.374,180.97
43.285,89.293,137.87,54.413,179.2
38.002,88.635,143.83,52.487,177.45
36.453,87.994,143.72,50.647,176.11
29.699,87.595,149.93,48.883,174.81
26.523,87.271,150.06,47.341,173.92
25.051,87.311,147.74,45.962,173.13
23.11,87.116,152.42,44.691,172.32
19.599,87.229,161.61,43.462,171.68
15.007,87.727,173.62,42.347,171.31
12.639,88.358,156.89,41.452,171.21
11.686,88.708,191.57,40.754,170.91
12.285,89.088,210.22,40.067,171.05
12.923,89.454,217.41,39.43,171.42
11.969,89.939,229.01,38.814,171.9
11.264,89.819,230.42,38.343,172.44
10.751,89.93,244.84,37.913,172.96
8.3674,89.79,244.92,37.639,173.54
9.5566,90.005,241.64,37.426,174
7.0654,90.459,225.9,37.153,174.5
6.7248,90.792,233.73,36.858,174.81
5.2134,90.875,234.34,36.62,175.13
2.3683,90.697,171.41,36.437,175.39
3.3049,90.294,130.07,36.297,175.36
4.7396,89.806,117.03,36.169,175.21
5.4588,89.304,123.52,36.04,174.96
2.0438,88.77,143.35,35.859,174.69
1.5779,88.749,107.82,35.761,174.61
3.9491,88.817,320.27,35.732,174.52
7.8292,90.104,309.91,35.914,174.67
13.469,92.522,307,36.215,175.03
18.739,95.594,303.98,36.702,175.68
24.15,99.607,302.12,37.33,176.61
30.474,105,308.69,38.101,177.84
39.597,110.99,310.71,39.244,179.27
46.771,119.37,311.27,40.793,181.07
50.957,129.73,316.31,42.644,183.18
54.641,142.78,317.38,44.855,185.29
58.206,157.51,321.41,47.267,187.51
60.534,171.96,321.67,49.997,189.69
63.087,179.27,320.95,52.846,191.94
64.734,180.8,321.27,55.786,194.32
67.987,175.36,319.8,58.816,196.75
71.08,171.2,319.41,61.932,199.39
75.672,165.32,316.73,65.17,202.16
80.901,159.05,316.63,68.476,205.27
83.931,151.56,316.52,72.005,208.61
88.719,144.64,315.64,75.659,212.07
87.015,136.24,315.82,79.464,215.79
82.799,126.82,314.99,83.209,219.43
78.873,112.28,315.17,86.721,222.95
76.049,98.211,316.58,90.077,226.28
72.393,85.323,315.46,93.391,229.42
65.57,73.521,317.82,96.487,232.47
56.392,65.862,318.39,99.403,235.11
50.215,60.619,315.42,101.93,237.35
46.591,56.947,308.13,104.08,239.47
43.497,55.257,305.68,105.8,241.67
41.245,54.168,297.3,107.33,243.79
40.753,53.535,290.12,108.46,245.99
38.321,52.193,287.92,109.3,248.28
39.56,50.665,281.07,110.01,250.47
38.355,48.094,276.9,110.47,252.8
38.571,45.932,271.38,110.74,255.08
36.435,43.599,267.87,110.8,257.4
38.451,41.56,260.69,110.72,259.58
38.186,39.538,256.93,110.34,261.86
36.063,38.299,253.51,109.83,264.09
36.741,37.342,253.15,109.21,266.17
37.986,36.852,250.43,108.57,268.28
43.687,36.384,247.36,107.81,270.42
47.733,36.32,244.37,106.8,272.84
46.295,36.023,248.38,105.56,275.43
54.046,34.385,245.21,104.54,278.01
61.847,32.616,245.6,103.18,280.95
64.424,30.075,244,101.65,284.33
65.586,26.234,246.2,99.952,287.81
66.381,21.59,245.74,98.364,291.41
67.483,18.246,246.45,96.727,295.04
67.229,15.968,244.56,95.11,298.75
67.784,14.261,243.59,93.377,302.39
66.353,9.5784,244.91,91.568,306.03
63.46,359.27,245.75,89.88,309.64
60.561,282.2,248.44,88.316,313.11
55.148,232.07,251.91,86.981,316.49
47.007,225.23,256.88,85.954,319.64
45.602,224.68,263.63,85.313,322.38
38.814,225.73,270.47,85.01,325.1
32.802,228.28,279.98,85.029,327.43
33.216,232.83,298.2,85.37,329.37
29.321,239.51,314.58,86.312,331.13
27.279,248.42,334.97,87.547,332.38
22.449,255.5,345.14,89.03,333.07
26.7,258.21,358.28,90.332,333.42
31.949,258.49,7.4679,91.933,333.46
39.131,256.74,14.551,93.834,333.22
39.379,253.23,11.998,96.106,332.63
41.104,245.83,9.7549,98.417,332.13
42.549,243.17,9.0717,100.85,331.72
47.569,245.15,8.6495,103.37,331.31
48.82,250.43,10.572,106.19,330.88
49.645,254.85,17.39,109.07,330.35
43.146,259.17,12.577,111.91,329.46
37.512,264.55,18.065,114.44,328.89
30.859,270.79,23.121,116.58,328.2
24.311,279.97,34.548,118.28,327.47
20.492,310.43,51.639,119.48,326.64
18.482,68.429,74.669,120.25,325.68
21.974,89.53,99.318,120.54,324.61
29.28,96.197,111.9,120.33,323.31
25.553,96.306,115.41,119.67,321.68
21.953,94.399,120.08,119.01,320.29
14.193,90.83,123.77,118.35,319.15
13.164,86.557,134.1,117.88,318.44
14.856,81.344,133.89,117.33,317.88
14.353,73.291,143.72,116.71,317.23
17.472,60.313,130.23,116.02,316.72
23.417,41.309,125.48,115.34,315.92
21.068,27.848,112.35,114.52,314.78
19.993,13.275,95.473,114.04,313.61
19.268,0.90222,77.342,113.93,312.42
20.713,347.11,66.521,114.18,311.29
30.569,337.61,60.043,114.68,310.15
36.413,334.24,55.109,115.59,308.56
40.276,332.38,49.96,116.84,306.77
43.109,329.9,41.753,118.4,304.92
45.496,325.79,34.801,120.33,303.2
46.431,320.93,23.277,122.57,301.64
49.318,314.36,10.076,125.13,300.54
48.506,310.35,8.7263,128.04,300.02
49.991,309.17,9.7945,130.92,299.58
53.395,311.54,8.1256,133.87,299.07
55.048,316.57,17.633,137.05,298.61
58.657,322.79,20.447,140.19,297.61
59.992,329.38,21.9,143.49,296.38
62.933,334.95,26.14,146.83,295.04
62.777,340.16,28.734,150.22,293.38
61.802,343.12,27.521,153.52,291.57
56.597,345.55,33.552,156.81,289.85
51.742,349.53,41.086,159.64,287.98
50.134,358.62,40.921,161.98,285.94
49.211,19.782,37.337,164.26,283.97
48.08,41.649,37.864,166.6,282.18
45.35,54.184,35.785,168.88,280.41
44.026,50.417,33.801,171.09,278.81
42.501,32.258,35.76,173.28,277.34
42.384,16.28,38.093,175.35,275.85
41.369,4.3337,42.124,177.35,274.29
42.617,358.85,46.272,179.19,272.62
43.106,357.86,41.876,180.96,270.77
41.976,356.23,47.317,182.89,269.05
41.419,357.44,53.805,184.6,267.19
36.836,3.0315,45.019,186.06,265.19
35.507,12.435,34.713,187.62,263.63
36.303,31.065,20.507,189.38,262.41
38.57,111.54,7.9032,191.42,261.65
43.725,176.27,359.42,193.71,261.33
48.373,197.72,354.26,196.33,261.36
50.331,228.09,353.83,199.22,261.65
51.051,263.9,347.98,202.22,261.97
44.979,288.68,346.82,205.22,262.61
38.931,296.76,345.31,207.85,263.23
36.045,300.1,340.3,210.11,263.82
35.23,301.8,335.43,212.14,264.55
33.516,302.98,332.5,214.06,265.43
32.262,303.85,331.62,215.85,266.35
30.274,304.99,331.11,217.55,267.28
28.47,305.26,334.03,219.14,268.15
27.357,305.34,331.13,220.68,268.9
30.094,304.48,332.39,222.11,269.69
31.163,303.79,328.86,223.71,270.53
27.31,304.56,324.91,225.31,271.5
16.668,306.69,308.13,226.66,272.44
8.9613,308.28,244.81,227.27,273.23
17.157,309.32,188.8,227.04,273.71
27.564,310.29,178.25,226.03,273.87
38.455,311.08,171.32,224.37,273.82
45.812,313.63,170.95,222.09,273.47
47.861,316.43,169.58,219.38,273.04
44.258,322.18,161.85,216.55,272.52
42.901,332.47,156.67,214.03,271.69
43.37,342.57,156.11,211.67,270.67
43.843,351.02,155.56,209.29,269.62
43.275,358.55,148.59,206.89,268.53
42.031,7.064,143.93,204.68,267.18
40.148,15.4,136.92,202.64,265.69
37.493,23.434,128.7,200.88,264.05
35.352,27.264,123,199.47,262.29
37.397,26.837,114.97,198.32,260.51
39.826,24.837,110.97,197.37,258.48
46.66,21.251,108.82,196.52,256.25
47.865,20.406,102.14,195.61,253.6
51.403,18.44,92.422,195.01,250.79
55.225,16.017,80.518,194.88,247.71
57.698,12.212,75.734,195.42,244.44
62.71,10.038,69.703,196.28,241.08
65.175,9.5854,63.427,197.58,237.56
69.378,9.6045,59.367,199.33,234.06
71.672,10.972,56.308,201.45,230.48
70.062,10.853,57.498,203.84,226.9
65.526,9.4414,57.805,206.1,223.35
61.393,5.0905,58.9,208.19,220.03
62.538,355.66,60.617,210.09,216.87
59.005,339.91,63.006,211.94,213.6
57.572,312.6,65.974,213.54,210.45
55.264,294.32,70.543,214.95,207.29
52.261,286.01,77.05,216.05,204.17
46.23,298.88,84.552,216.76,201.11
41.014,346.63,92.653,217.02,198.35
39.525,10.168,104.11,216.91,195.89
34.643,9.7524,106.63,216.33,193.59
32.77,338.29,118.47,215.73,191.6
29.287,296.76,136.73,214.8,189.87
34.347,264.54,147.88,213.52,188.67
36.248,246.55,150.89,211.77,187.57
43.708,239.42,163.83,209.87,186.51
52.289,230.89,167.55,207.35,185.78
56.945,225.64,162.62,204.29,185.11
62.536,223.13,159.48,201.03,184.09
66.152,222.21,156.68,197.51,182.77
69.067,219.11,151.07,193.87,181.2
70.093,213.91,144.75,190.24,179.19
69.252,55.176,142.56,186.81,176.77
69.664,41.826,139.83,183.51,174.24
68.846,40.512,137.34,180.31,171.54
66.717,36.662,135.41,177.28,168.75
63.789,32.072,135.31,174.43,165.93
62.712,23.872,130.47,171.7,163.24
61.973,14.093,125.1,169.26,160.38
62.394,12.08,118.84,167.12,157.34
63.433,17.472,114.76,165.32,154.06
65.164,23.589,114.15,163.72,150.6
68.848,28.557,111.14,162.13,147.04
67.559,33.607,104.42,160.64,143.18
67.044,34.956,101.65,159.63,139.26
68.485,34.235,95.762,158.81,135.32
66.902,33.156,95.976,158.4,131.23
63.618,32.674,90.918,157.98,127.24
60.51,31.443,90.656,157.92,123.42
56.372,30.507,88.297,157.88,119.79
50.612,28.925,85.22,157.98,116.41
43.932,27.285,78.62,158.23,113.38
41.507,26.051,75.048,158.75,110.8
35.378,24.893,79.061,159.4,108.39
32.514,24.128,80.055,159.8,106.31
30.652,24.004,77.012,160.14,104.39
31.258,23.492,73.691,160.55,102.59
29.704,22.912,76.497,161.08,100.79
25.611,22.54,81.817,161.49,99.062
21.45,21.99,91.279,161.71,97.541
16.523,21.015,102.41,161.68,96.254
13.34,20.11,93.346,161.47,95.286
11.841,19.587,78.252,161.42,94.487
8.1566,18.92,103.36,161.57,93.791
8.1366,18.241,97.424,161.45,93.315
7.2383,17.758,91.726,161.39,92.831
9.3295,17.278,51.08,161.38,92.397
3.8633,16.847,62.245,161.73,91.961
4.3045,16.314,336.54,161.84,91.756
7.4643,15.564,292.65,162.07,91.859
6.8167,14.877,293.93,162.25,92.272
6.0697,14.204,285.9,162.41,92.646
9.4234,13.511,280.66,162.51,92.996
8.9153,12.666,299.88,162.62,93.552
10.477,12.393,293.87,162.88,94.016
13.362,12.145,285.44,163.14,94.591
14.251,11.604,283.08,163.35,95.364
16.333,11.397,286.05,163.54,96.196
15.468,10.753,293.99,163.82,97.138
19.366,10.506,304,164.19,97.986
18.649,9.8745,310.35,164.84,98.949
18.54,9.2752,315.14,165.57,99.802
19.647,7.5657,325.59,166.36,100.59
22.412,5.8855,331.84,167.33,101.25
23.207,3.7217,334.58,168.51,101.89
24.843,1.8237,341.88,169.77,102.49
27.245,358.81,350.08,171.19,102.95
26.168,355.86,354.83,172.8,103.23
28.507,353.76,2.0819,174.36,103.37
30.735,352.18,11.295,176.07,103.31
35.745,349.77,10.279,177.88,102.95
40.481,347.39,13.853,179.99,102.57
37.741,347.65,22.469,182.35,101.98
38.165,349.13,28.225,184.44,101.12
40.534,349.86,31.523,186.46,100.04
42.781,349.93,39.206,188.53,98.764
44.683,350.07,45.162,190.52,97.142
47.958,349.78,49.241,192.41,95.241
50.072,349.17,51.226,194.29,93.061
53.908,347.52,56.246,196.17,90.719
57.497,345.51,53.728,197.97,88.03
63.213,343.48,51.754,200.01,85.248
64.342,342.21,47.533,202.36,82.27
66.133,339.65,43.059,204.96,79.422
68.003,336.99,36.338,207.86,76.713
65.629,333.58,32.534,211.15,74.295
62.645,330.43,26.892,214.47,72.177
64.324,326.86,20.072,217.82,70.477
62.146,321.61,18.145,221.45,69.153
62.046,317.28,17.097,224.99,67.991
56.201,314.41,15.178,228.55,66.897
49.614,311.28,11.146,231.8,66.014
52.444,306.73,5.9809,234.72,65.439
56.144,303.2,358.41,237.85,65.111
